                 * d:\esim_tut\files\clkdivider\clkdivider.cir
                 Transient Analysis  Mon May 22 10:14:13  2023
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
2	2.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
3	4.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
4	8.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
5	1.600000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
6	3.200000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
7	6.400000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
8	1.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
9	1.064000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
10	1.192000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
11	1.448000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
12	1.960000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
13	2.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
14	2.080000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
15	2.240000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
16	2.560000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
17	3.200000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
18	4.480000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
19	7.040000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
20	1.216000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
21	2.240000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
22	4.288000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
23	8.384000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
24	1.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
25	2.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
26	3.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
27	4.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
28	5.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
29	6.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
30	7.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
31	8.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
32	9.657600e-01	0.000000e+00	0.000000e+00	0.000000e+00	
33	1.065760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
34	1.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
35	1.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
36	1.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
37	1.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
38	1.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
39	1.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
40	1.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
41	1.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
42	1.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
43	2.065760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
44	2.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
45	2.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
46	2.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
47	2.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
48	2.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
49	2.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
50	2.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
51	2.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
52	2.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
53	3.065760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
54	3.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
55	3.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
56	3.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
57	3.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
58	3.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
59	3.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
60	3.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
61	3.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
62	3.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
63	4.065760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
64	4.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
65	4.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
66	4.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
67	4.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
68	4.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
69	4.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
70	4.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
71	4.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
72	4.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
73	5.065760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
74	5.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
75	5.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
76	5.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
77	5.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
78	5.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
79	5.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
80	5.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
81	5.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
82	5.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
83	6.065760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
84	6.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
85	6.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
86	6.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
87	6.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
88	6.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
89	6.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
90	6.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
91	6.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
92	6.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
93	7.065760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
94	7.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
95	7.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
96	7.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
97	7.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
98	7.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
99	7.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
100	7.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
101	7.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
102	7.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
103	8.065760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
104	8.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
105	8.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
106	8.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
107	8.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
108	8.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
109	8.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
110	8.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
111	8.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
112	8.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	9.065760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
114	9.165760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
115	9.265760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
116	9.365760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
117	9.465760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
118	9.565760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
119	9.665760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
120	9.765760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
121	9.865760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
122	9.965760e+00	0.000000e+00	0.000000e+00	0.000000e+00	
123	1.006576e+01	0.000000e+00	0.000000e+00	0.000000e+00	
124	1.016576e+01	0.000000e+00	0.000000e+00	0.000000e+00	
125	1.026576e+01	0.000000e+00	0.000000e+00	0.000000e+00	
126	1.036576e+01	0.000000e+00	0.000000e+00	0.000000e+00	
127	1.046576e+01	0.000000e+00	0.000000e+00	0.000000e+00	
128	1.056576e+01	0.000000e+00	0.000000e+00	0.000000e+00	
129	1.066576e+01	0.000000e+00	0.000000e+00	0.000000e+00	
130	1.076576e+01	0.000000e+00	0.000000e+00	0.000000e+00	
